;GL_SpectroSoft	3.1.07
;SPX	6.4.2(0.7.2)
Pos	Name	x2	y2	u2'	v2'	L2	a2	b2	X2	Y2	Z2	x10	y10	y10	u10'	v10'	L10	a10	b10	X10	Y10	Z10	CCT	ChErr	Duv	ColPeak	ColPeakVal	Lambda2	ColDom	LumInt	LumEff	Purity	Radiometric	Ra	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	Mivis	Miuv	Binning	Brightness	Pass
										lx													K			nm		nm	nm				W/m²																					
254	2019-03-21T11:27:58	0.2768	0.3442	0.1683	0.471	65.29	-24.57	-4.58	697.06	866.91	954.72	0.282	0.3495	0.3495	0.1702	0.4744	65.71	-24.29	-2.52	776.25	961.89	1014.34	8344	0.028	0.029	478.67	16.46	182.04	494.2				3.1105	78.3	70.6	85.2	89.5	70.1	75.1	84.8	87.4	63.9	0	74.1	67	74.8	73.2	92.2	61.3	2.1	5.5			
255	2019-03-21T11:28:28	0.2768	0.3443	0.1683	0.4711	65.3	-24.57	-4.56	695.69	865.18	952.31	0.2821	0.3495	0.3495	0.1702	0.4745	65.71	-24.29	-2.49	774.71	959.93	1011.78	8335	0.028	0.029	478.67	16.44	181.77	494.2				3.1058	78.3	70.6	85.2	89.5	70.1	75.1	84.8	87.4	63.9	0	74.1	66.9	74.8	73.2	92.2	61.3	2.1	5.5			
256	2019-03-21T11:28:58	0.2768	0.3442	0.1683	0.471	65.3	-24.56	-4.56	693.83	862.85	949.89	0.2821	0.3495	0.3495	0.1702	0.4744	65.71	-24.29	-2.5	772.64	957.34	1009.18	8335	0.028	0.029	478.67	16.37	182.1	494.2				3.0955	78.3	70.6	85.2	89.5	70.1	75.1	84.8	87.4	63.9	0	74.1	67	74.8	73.2	92.2	61.3	2.1	5.5			
257	2019-03-21T11:29:31	0.2768	0.3442	0.1683	0.471	65.3	-24.56	-4.57	691.82	860.35	947.19	0.2821	0.3495	0.3495	0.1702	0.4744	65.71	-24.28	-2.5	770.41	954.56	1006.36	8335	0.028	0.029	478.67	16.33	181.94	494.2				3.087	78.3	70.6	85.2	89.5	70.1	75.1	84.8	87.4	63.9	0	74.1	66.9	74.8	73.2	92.2	61.3	2.1	5.5			
258	2019-03-21T11:29:58	0.2768	0.3443	0.1683	0.471	65.3	-24.56	-4.56	690.21	858.36	944.85	0.2821	0.3495	0.3495	0.1702	0.4745	65.71	-24.29	-2.49	768.61	952.37	1003.86	8335	0.028	0.029	478.67	16.3	181.87	494.2				3.0801	78.3	70.6	85.2	89.5	70.1	75.1	84.8	87.4	63.9	0	74.1	67	74.8	73.3	92.2	61.3	2.1	5.5			
259	2019-03-21T11:30:28	0.2769	0.3443	0.1684	0.4711	65.3	-24.53	-4.53	691.71	859.98	946.16	0.2822	0.3495	0.3495	0.1702	0.4745	65.71	-24.26	-2.47	770.26	954.12	1005.26	8330	0.028	0.029	478.67	16.3	182.28	494.2				3.0857	78.4	70.6	85.2	89.5	70.1	75.1	84.8	87.4	64	0	74.1	67	74.8	73.3	92.2	61.4	2.1	5.5			
260	2019-03-21T11:30:58	0.2769	0.3444	0.1684	0.4711	65.31	-24.56	-4.51	692.63	861.28	947.16	0.2822	0.3496	0.3496	0.1702	0.4745	65.72	-24.28	-2.45	771.29	955.55	1006.26	8328	0.028	0.029	478.67	16.35	181.96	494.2				3.0898	78.3	70.6	85.2	89.5	70.1	75.1	84.8	87.4	63.9	0	74.1	67	74.8	73.3	92.2	61.3	2.1	5.5			
261	2019-03-21T11:31:28	0.277	0.3445	0.1684	0.4712	65.32	-24.56	-4.47	693.45	862.33	947.51	0.2823	0.3497	0.3497	0.1703	0.4746	65.73	-24.28	-2.41	772.19	956.66	1006.62	8319	0.028	0.029	478.67	16.35	182.07	494.3				3.0921	78.3	70.6	85.2	89.5	70.1	75.1	84.8	87.4	64	0	74.1	67	74.8	73.3	92.2	61.3	2.1	5.5			
262	2019-03-21T11:31:58	0.2771	0.3446	0.1684	0.4713	65.33	-24.57	-4.43	695.28	864.66	949.13	0.2824	0.3498	0.3498	0.1703	0.4747	65.74	-24.28	-2.37	774.22	959.17	1008.28	8311	0.028	0.029	478.67	16.38	182.24	494.3				3.1006	78.3	70.6	85.2	89.5	70.1	75.1	84.8	87.4	63.9	0	74	67	74.8	73.3	92.2	61.3	2.1	5.5			
263	2019-03-21T11:32:28	0.2772	0.3447	0.1685	0.4713	65.33	-24.57	-4.39	696.58	866.23	950.15	0.2825	0.3499	0.3499	0.1703	0.4747	65.74	-24.27	-2.33	775.65	960.88	1009.31	8309	0.028	0.029	478.67	16.4	181.98	494.3				3.1048	78.3	70.6	85.2	89.5	70.1	75.1	84.8	87.4	63.9	0	74	67	74.7	73.3	92.2	61.3	2.1	5.5			
264	2019-03-21T11:32:58	0.2773	0.3447	0.1685	0.4714	65.34	-24.55	-4.37	697.32	866.98	950.6	0.2826	0.35	0.35	0.1704	0.4747	65.75	-24.25	-2.31	776.46	961.68	1009.82	8302	0.028	0.029	478.67	16.41	182.25	494.3				3.1078	78.4	70.7	85.2	89.6	70.1	75.1	84.8	87.4	64	0	74.1	67	74.8	73.3	92.3	61.4	2.1	5.5			
265	2019-03-21T11:33:29	0.2773	0.3449	0.1685	0.4714	65.35	-24.58	-4.33	696.48	866.19	948.83	0.2826	0.3501	0.3501	0.1703	0.4748	65.76	-24.28	-2.27	775.54	960.77	1007.9	8290	0.028	0.0291	478.67	16.4	182.14	494.4				3.1035	78.3	70.6	85.2	89.5	70.1	75.1	84.8	87.4	63.9	0	74	67	74.8	73.2	92.2	61.3	2.1	5.5			
266	2019-03-21T11:33:59	0.2774	0.3449	0.1686	0.4715	65.35	-24.54	-4.31	697.2	866.71	949.17	0.2827	0.3501	0.3501	0.1704	0.4748	65.76	-24.24	-2.26	776.3	961.33	1008.26	8283	0.028	0.029	478.67	16.38	182.44	494.4				3.1067	78.4	70.7	85.3	89.5	70.2	75.1	84.9	87.4	64	0	74.1	67.1	74.8	73.3	92.2	61.4	2.1	5.5			
267	2019-03-21T11:34:29	0.2775	0.3451	0.1686	0.4716	65.37	-24.57	-4.24	700.2	870.65	951.96	0.2828	0.3503	0.3503	0.1704	0.475	65.77	-24.26	-2.18	779.64	965.6	1011.16	8274	0.028	0.029	478.67	16.43	182.7	494.4				3.1174	78.4	70.7	85.2	89.6	70.1	75.1	84.8	87.4	64	0	74.1	67	74.7	73.3	92.3	61.4	2.1	5.5			
268	2019-03-21T11:34:59	0.2776	0.3452	0.1686	0.4716	65.37	-24.58	-4.2	701.28	872.08	952.86	0.2829	0.3504	0.3504	0.1704	0.475	65.78	-24.27	-2.15	780.83	967.17	1012.04	8269	0.028	0.029	478.67	16.47	182.35	494.5				3.1218	78.4	70.7	85.2	89.5	70.1	75.1	84.8	87.4	63.9	0	74.1	67	74.7	73.3	92.3	61.4	2.1	5.5			
269	2019-03-21T11:35:29	0.2776	0.3453	0.1686	0.4717	65.38	-24.6	-4.19	699.16	869.56	949.78	0.2829	0.3505	0.3505	0.1704	0.475	65.79	-24.28	-2.13	778.49	964.34	1008.76	8269	0.028	0.0291	478.67	16.41	182.5	494.5				3.1122	78.3	70.6	85.2	89.6	70.1	75.1	84.8	87.4	63.9	0	74	67	74.7	73.3	92.3	61.3	2.1	5.5			
270	2019-03-21T11:35:59	0.2774	0.3452	0.1685	0.4716	65.37	-24.63	-4.24	694.15	863.62	944.3	0.2827	0.3504	0.3504	0.1704	0.475	65.78	-24.32	-2.18	772.96	957.83	1002.98	8281	0.028	0.0291	478.67	16.33	182.32	494.4				3.088	78.3	70.5	85.2	89.5	70	75	84.8	87.3	63.8	0	74	66.9	74.7	73.2	92.2	61.2	2.1	5.5			
271	2019-03-21T11:36:29	0.2774	0.3451	0.1685	0.4716	65.37	-24.62	-4.25	696.16	866.01	947.08	0.2827	0.3503	0.3503	0.1704	0.475	65.77	-24.31	-2.19	775.18	960.49	1005.94	8281	0.028	0.0291	478.67	16.37	182.27	494.4				3.0994	78.3	70.6	85.2	89.5	70.1	75	84.8	87.4	63.9	0	74	67	74.7	73.2	92.2	61.3	2.1	5.5			
272	2019-03-21T11:36:59	0.2776	0.3452	0.1685	0.4716	65.37	-24.6	-4.21	700.2	870.87	951.58	0.2829	0.3504	0.3504	0.1704	0.475	65.78	-24.28	-2.15	779.65	965.82	1010.67	8274	0.028	0.0291	478.67	16.44	182.35	494.5				3.1162	78.3	70.6	85.2	89.5	70.1	75.1	84.8	87.4	63.9	0	74	67	74.7	73.3	92.3	61.3	2.1	5.5			
273	2019-03-21T11:37:29	0.2775	0.3452	0.1685	0.4716	65.37	-24.59	-4.23	697.94	868.04	948.93	0.2828	0.3504	0.3504	0.1704	0.475	65.78	-24.28	-2.17	777.14	962.71	1007.91	8274	0.028	0.0291	478.67	16.41	182.19	494.4				3.107	78.3	70.6	85.2	89.5	70.1	75.1	84.8	87.4	63.9	0	74	67	74.7	73.3	92.2	61.3	2.1	5.5			
274	2019-03-21T11:37:59	0.2774	0.3451	0.1685	0.4716	65.37	-24.62	-4.25	695.42	865.14	946.16	0.2827	0.3503	0.3503	0.1704	0.475	65.78	-24.31	-2.19	774.36	959.51	1004.95	8281	0.028	0.0291	478.67	16.34	182.26	494.4				3.0968	78.3	70.6	85.2	89.5	70	75	84.8	87.4	63.8	0	74	66.9	74.7	73.2	92.2	61.3	2.1	5.5			
275	2019-03-21T11:38:29	0.2775	0.3451	0.1685	0.4716	65.37	-24.61	-4.25	695.17	864.72	945.66	0.2828	0.3503	0.3503	0.1704	0.475	65.77	-24.3	-2.19	774.08	959.04	1004.43	8281	0.028	0.0291	478.67	16.34	182.23	494.4				3.0955	78.3	70.6	85.2	89.5	70.1	75	84.8	87.4	63.9	0	74	67	74.7	73.2	92.2	61.3	2.1	5.5			
276	2019-03-21T11:38:59	0.2775	0.3452	0.1685	0.4716	65.37	-24.63	-4.22	695.68	865.51	945.92	0.2828	0.3504	0.3504	0.1704	0.475	65.78	-24.32	-2.16	774.65	959.91	1004.67	8279	0.028	0.0291	478.67	16.36	182.21	494.4				3.0968	78.3	70.6	85.2	89.5	70.1	75	84.8	87.4	63.8	0	74	66.9	74.7	73.2	92.2	61.3	2.1	5.5			
277	2019-03-21T11:39:29	0.2775	0.3452	0.1685	0.4716	65.37	-24.64	-4.22	694.71	864.36	944.72	0.2828	0.3504	0.3504	0.1704	0.475	65.78	-24.32	-2.16	773.56	958.63	1003.38	8279	0.028	0.0291	478.67	16.33	182.2	494.4				3.0929	78.3	70.6	85.2	89.5	70.1	75	84.8	87.4	63.9	0	74	66.9	74.7	73.2	92.2	61.3	2.1	5.5			
278	2019-03-21T11:39:59	0.2773	0.345	0.1684	0.4715	65.36	-24.64	-4.3	687.88	855.88	936.98	0.2826	0.3502	0.3502	0.1703	0.4749	65.77	-24.33	-2.24	766	949.31	995.26	8289	0.028	0.0291	478.67	16.2	182.2	494.4				3.0639	78.3	70.5	85.2	89.5	70	75	84.8	87.4	63.8	0	74	66.9	74.7	73.2	92.2	61.2	2.1	5.5			
279	2019-03-21T11:40:29	0.2772	0.345	0.1684	0.4715	65.36	-24.66	-4.3	684.8	852.23	933.01	0.2826	0.3502	0.3502	0.1703	0.4749	65.77	-24.35	-2.24	762.58	945.27	991	8292	0.028	0.0292	478.67	16.13	182.02	494.4				3.0494	78.2	70.5	85.1	89.5	70	75	84.8	87.4	63.8	0	73.9	66.9	74.7	73.2	92.2	61.2	2.1	5.5			
280	2019-03-21T11:40:59	0.2759	0.3433	0.168	0.4704	65.23	-24.6	-4.91	646.79	804.81	892.53	0.2812	0.3487	0.3487	0.1698	0.4739	65.64	-24.36	-2.84	720.39	893.36	948.5	8407	0.028	0.0291	478.67	15.37	181.31	494				2.8903	78.2	70.4	85.2	89.4	69.9	75	84.8	87.3	63.8	0	74	66.8	74.8	73.1	92.1	61.2	2.1	5.5			
281	2019-03-21T11:41:29	0.2761	0.3435	0.1681	0.4706	65.24	-24.6	-4.85	651.85	811.06	898.33	0.2813	0.3488	0.3488	0.1699	0.474	65.66	-24.35	-2.78	726.02	900.23	954.63	8395	0.028	0.0291	478.67	15.47	181.62	494				2.9127	78.2	70.5	85.2	89.4	69.9	75	84.8	87.3	63.8	0	74	66.8	74.8	73.1	92.1	61.2	2.1	5.5			
282	2019-03-21T11:41:59	0.2765	0.344	0.1682	0.4709	65.28	-24.61	-4.66	661.09	822.53	907.39	0.2818	0.3493	0.3493	0.17	0.4743	65.69	-24.34	-2.6	736.26	912.73	964.11	8363	0.028	0.0291	478.67	15.64	181.86	494.1				2.9506	78.2	70.5	85.2	89.4	70	75	84.8	87.3	63.8	0	74	66.8	74.7	73.1	92.2	61.2	2.1	5.5			
283	2019-03-21T11:42:29	0.2768	0.3444	0.1683	0.4711	65.31	-24.61	-4.52	670.81	834.58	917.86	0.2821	0.3497	0.3497	0.1702	0.4745	65.72	-24.32	-2.45	747.04	925.91	975.12	8330	0.028	0.0291	478.67	15.84	181.81	494.2				2.9916	78.2	70.5	85.2	89.5	70	75	84.8	87.4	63.8	0	74	66.8	74.7	73.2	92.2	61.2	2.1	5.5			
284	2019-03-21T11:42:59	0.2771	0.3447	0.1684	0.4713	65.33	-24.62	-4.41	676.65	841.86	923.77	0.2824	0.3499	0.3499	0.1702	0.4747	65.74	-24.33	-2.35	753.52	933.9	981.31	8313	0.028	0.0291	478.67	15.95	182.29	494.3				3.015	78.3	70.5	85.2	89.5	70	75	84.8	87.3	63.8	0	74	66.9	74.7	73.2	92.2	61.2	2.1	5.5			
285	2019-03-21T11:43:29	0.2773	0.345	0.1684	0.4715	65.35	-24.63	-4.31	679.63	845.6	926.02	0.2826	0.3502	0.3502	0.1703	0.4749	65.76	-24.32	-2.26	756.83	937.91	983.65	8292	0.028	0.0291	478.67	15.99	182.41	494.4				3.0262	78.2	70.5	85.2	89.5	70	75	84.8	87.3	63.7	0	73.9	66.9	74.7	73.2	92.2	61.2	2.1	5.5			
286	2019-03-21T11:43:59	0.2766	0.3441	0.1682	0.4709	65.29	-24.61	-4.62	659.44	820.46	904.33	0.2819	0.3494	0.3494	0.1701	0.4744	65.7	-24.33	-2.56	734.42	910.38	960.84	8355	0.028	0.0291	478.67	15.59	182.06	494.2				2.941	78.3	70.5	85.2	89.5	70	75	84.8	87.4	63.8	0	74	66.8	74.7	73.2	92.2	61.2	2.1	5.5			
287	2019-03-21T11:44:29	0.2758	0.3431	0.168	0.4703	65.21	-24.59	-4.98	637.27	792.87	880.49	0.281	0.3485	0.3485	0.1698	0.4738	65.63	-24.34	-2.91	709.82	880.14	935.81	8419	0.028	0.0291	478.67	15.14	181.53	493.9				2.849	78.2	70.4	85.1	89.4	69.9	75	84.8	87.3	63.7	0	74	66.7	74.8	73.1	92.1	61.1	2.1	5.5			
288	2019-03-21T11:44:59	0.2754	0.3427	0.1679	0.47	65.17	-24.56	-5.15	630.95	784.92	874.85	0.2806	0.348	0.348	0.1697	0.4735	65.59	-24.34	-3.08	702.82	871.51	929.94	8457	0.028	0.0291	478.67	15.03	181.31	493.8				2.8231	78.2	70.4	85.2	89.4	69.9	75	84.8	87.3	63.8	0	74	66.8	74.8	73.1	92.1	61.1	2.1	5.5			
289	2019-03-21T11:45:29	0.2767	0.3442	0.1683	0.471	65.29	-24.6	-4.59	663.55	825.48	909.22	0.282	0.3494	0.3494	0.1701	0.4744	65.71	-24.31	-2.53	739	915.88	966.06	8344	0.028	0.0291	478.67	15.69	181.97	494.2				2.9601	78.2	70.5	85.2	89.5	70	75	84.8	87.3	63.7	0	73.9	66.8	74.7	73.1	92.2	61.1	2.1	5.5			
290	2019-03-21T11:45:59	0.2767	0.3443	0.1683	0.471	65.3	-24.6	-4.57	661.85	823.37	906.53	0.282	0.3495	0.3495	0.1701	0.4744	65.71	-24.31	-2.51	737.1	913.53	963.17	8344	0.028	0.0291	478.67	15.63	182.02	494.2				2.952	78.2	70.5	85.2	89.5	70	75	84.8	87.3	63.7	0	73.9	66.8	74.7	73.1	92.2	61.1	2.1	5.5			
291	2019-03-21T11:46:30	0.2764	0.3439	0.1682	0.4708	65.27	-24.61	-4.72	651.9	811.11	895.79	0.2816	0.3491	0.3491	0.17	0.4742	65.68	-24.34	-2.65	726.06	900.09	951.85	8372	0.028	0.0291	478.67	15.44	181.76	494.1				2.9099	78.2	70.4	85.1	89.4	69.9	75	84.8	87.3	63.7	0	73.9	66.8	74.7	73.1	92.2	61.1	2.1	5.5			
292	2019-03-21T11:46:59	0.2765	0.344	0.1682	0.4709	65.28	-24.59	-4.65	654.84	814.64	898.52	0.2818	0.3493	0.3493	0.1701	0.4743	65.69	-24.32	-2.59	729.31	903.95	954.7	8363	0.028	0.0291	478.67	15.5	181.78	494.1				2.9215	78.2	70.5	85.2	89.5	69.9	75	84.8	87.3	63.8	0	73.9	66.8	74.7	73.1	92.2	61.1	2.1	5.5			
293	2019-03-21T11:47:30	0.2765	0.3439	0.1682	0.4708	65.27	-24.59	-4.69	653.07	812.4	896.74	0.2817	0.3492	0.3492	0.1701	0.4742	65.69	-24.31	-2.63	727.34	901.49	952.86	8363	0.028	0.0291	478.67	15.45	181.98	494.1				2.9139	78.2	70.5	85.2	89.4	70	75	84.8	87.3	63.7	0	74	66.8	74.7	73.1	92.2	61.2	2.1	5.5			
294	2019-03-21T11:48:00	0.2748	0.3417	0.1678	0.4694	65.1	-24.47	-5.49	551.9	686.17	770.17	0.28	0.3471	0.3471	0.1695	0.4729	65.52	-24.29	-3.4	614.78	762.18	818.9	8521	0.028	0.029	478.67	13.21	180.7	493.5				2.4758	78.3	70.5	85.2	89.3	70	75.1	84.9	87.4	64	0	74.1	66.9	75	73.2	92.1	61.3	2.1	5.5			
