;GL_SpectroSoft	3.1.07
;SPX	6.4.2(0.7.2)
Pos	Name	x2	y2	u2'	v2'	L2	a2	b2	X2	Y2	Z2	x10	y10	y10	u10'	v10'	L10	a10	b10	X10	Y10	Z10	CCT	ChErr	Duv	ColPeak	ColPeakVal	Lambda2	ColDom	LumInt	LumEff	Purity	Radiometric	Ra	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	Mivis	Miuv	Binning	Brightness	Pass
187	2019-04-01T11:56:46	0.3617	0.3983	0.2051	0.508	69.34	-11.61	22.85	27199.18	29945.18	18047.52	0.3676	0.3993	0.3993	0.2084	0.5093	69.42	-10.02	24.2	29668.8	32227.9	18807.11	4644	0.02	0.0157	548.69	441.99	274.88	568.6				111.5779	89.2	87.4	92.3	96.4	84.4	86.9	91.5	92.3	82.7	54	85.4	83.8	78	88.1	97.6	81.4	1.4	3.1			
188	2019-04-01T11:57:16	0.3615	0.3981	0.2049	0.5079	69.34	-11.67	22.78	27339.93	30115.74	18183.76	0.3673	0.3993	0.3993	0.2082	0.5092	69.42	-10.08	24.13	29823.86	32414.48	18948.86	4652	0.02	0.0157	548.69	444.22	274.72	568.5				112.1383	89.2	87.4	92.3	96.4	84.4	86.9	91.5	92.3	82.7	54	85.3	83.8	78	88.1	97.6	81.4	1.4	3.1			
189	2019-04-01T11:57:46	0.3613	0.398	0.2049	0.5079	69.33	-11.68	22.72	27224.41	29991.83	18132.72	0.3672	0.3992	0.3992	0.2082	0.5092	69.41	-10.1	24.07	29698.41	32282.7	18897.32	4654	0.02	0.0157	548.69	442.72	274.82	568.5				111.7031	89.2	87.4	92.3	96.3	84.4	86.9	91.5	92.3	82.7	54.1	85.4	83.8	78.1	88.1	97.6	81.4	1.4	3.1			
190	2019-04-01T11:58:16	0.3614	0.3981	0.2049	0.5079	69.33	-11.68	22.74	26939.34	29677.83	17933.15	0.3672	0.3992	0.3992	0.2082	0.5092	69.41	-10.1	24.1	29387.06	31944.21	18687.98	4654	0.02	0.0157	548.69	437.69	274.52	568.5				110.5056	89.2	87.4	92.3	96.4	84.4	86.9	91.5	92.3	82.7	54.1	85.4	83.8	78.1	88.1	97.6	81.4	1.4	3.1			
191	2019-04-01T11:58:46	0.3612	0.398	0.2048	0.5078	69.32	-11.7	22.67	26690.67	29408.54	17799.74	0.3671	0.3991	0.3991	0.2081	0.5091	69.4	-10.12	24.03	29116.22	31657	18549.57	4658	0.02	0.0157	550.45	433.53	274.74	568.5				109.5335	89.2	87.4	92.3	96.3	84.4	87	91.5	92.3	82.7	54.2	85.4	83.8	78.1	88.1	97.6	81.4	1.4	3.1			
192	2019-04-01T11:59:16	0.3602	0.3973	0.2044	0.5074	69.28	-11.84	22.32	25588.74	28230.07	17227.97	0.366	0.3985	0.3985	0.2077	0.5087	69.36	-10.28	23.68	27919.92	30397.58	17960.19	4684	0.02	0.0158	548.69	416.9	274.66	568.2				105.0413	89.2	87.3	92.3	96.3	84.3	86.9	91.5	92.3	82.6	53.8	85.4	83.7	78.1	88	97.6	81.3	1.4	3.1			
193	2019-04-01T11:59:46	0.3583	0.3962	0.2037	0.5067	69.19	-12.08	21.66	22429.94	24796.79	15366.56	0.3642	0.3974	0.3974	0.2069	0.508	69.28	-10.55	23.02	24482.15	26716.06	16031.3	4731	0.02	0.0159	548.69	366.9	273.98	567.7				92.1717	89.1	87.2	92.2	96.2	84.2	86.8	91.5	92.2	82.4	53.2	85.3	83.6	78.1	87.9	97.5	81.1	1.4	3.1			
194	2019-04-01T12:00:17	0.3556	0.3943	0.2026	0.5055	69.06	-12.43	20.64	18333.71	20331.75	12898.36	0.3613	0.3957	0.3957	0.2057	0.5069	69.16	-10.95	22.01	20021.64	21925.59	13468.17	4806	0.021	0.0161	548.69	301.19	273.3	566.9				75.4569	88.9	86.9	92.2	96.1	83.9	86.6	91.5	92.1	82.1	52.1	85.3	83.3	78.1	87.7	97.4	80.8	1.4	3.1			
195	2019-04-01T12:00:47	0.3514	0.3916	0.2009	0.5038	68.87	-12.98	19.17	14218.85	15846.98	10398.41	0.3571	0.3931	0.3931	0.2039	0.5052	68.98	-11.57	20.56	15541.06	17111.89	10872.94	4919	0.021	0.0164	548.69	235.34	272.7	565.4				58.6243	88.6	86.5	92	95.9	83.4	86.3	91.3	91.9	81.5	50.2	85.1	82.8	78	87.3	97.2	80.2	1.4	3.1			
196	2019-04-01T12:01:17	0.3448	0.3873	0.1982	0.501	68.56	-13.86	16.85	10459.99	11749.81	8127.87	0.3503	0.3891	0.3891	0.2011	0.5025	68.69	-12.56	18.26	11447.98	12715.42	8515.75	5111	0.017	0.017	534.52	175.76	271.48	562.6				43.3286	89	86.3	92.5	96.2	85.1	86.9	91.9	92.8	80.5	46.3	85.8	84.2	83	87.5	97.2	80.3	1.4	3.2			
197	2019-04-01T12:01:47	0.3361	0.3817	0.1946	0.4973	68.15	-15.04	13.9	7884.01	8952.28	6617.79	0.3415	0.3839	0.3839	0.1973	0.499	68.3	-13.88	15.36	8644.82	9716.18	6950.62	5386	0.018	0.0179	534.52	135.68	249.15	557				32.8503	88.4	85.4	92.1	95.6	84.2	86.3	91.6	92.4	79.4	42.4	85.4	83.2	82.7	86.7	96.8	79.2	1.4	3.5			
198	2019-04-01T12:02:17	0.3326	0.3793	0.1932	0.4957	67.97	-15.53	12.69	7153.27	8159.12	6196.76	0.3379	0.3817	0.3817	0.1958	0.4975	68.14	-14.42	14.16	7849.76	8866.09	6514.62	5509	0.018	0.0183	534.52	124.43	247.4	553.7				29.8694	88.1	85	91.9	95.4	83.8	86	91.4	92.2	78.9	40.5	85.1	82.8	82.5	86.3	96.7	78.6	1.4	3.6			
199	2019-04-01T12:02:47	0.3326	0.3793	0.1931	0.4957	67.97	-15.54	12.68	7129.06	8132.08	6176.39	0.3379	0.3817	0.3817	0.1958	0.4975	68.14	-14.43	14.16	7823.23	8836.83	6493.06	5509	0.018	0.0183	534.52	123.94	247.19	553.7				29.762	88.1	85	91.9	95.4	83.8	85.9	91.4	92.2	78.9	40.4	85.1	82.7	82.5	86.3	96.7	78.6	1.4	3.6			
200	2019-04-01T12:03:17	0.3326	0.3794	0.1932	0.4957	67.97	-15.54	12.7	7080.73	8076.73	6132.66	0.3379	0.3817	0.3817	0.1958	0.4975	68.15	-14.43	14.18	7770.14	8776.53	6447.02	5508	0.018	0.0183	534.52	123.04	247.17	553.7				29.5666	88.1	85	91.9	95.4	83.8	85.9	91.4	92.2	78.9	40.4	85.1	82.7	82.5	86.3	96.7	78.6	1.4	3.6			
201	2019-04-01T12:03:47	0.3327	0.3794	0.1932	0.4958	67.98	-15.51	12.72	7073.27	8066.22	6121.13	0.338	0.3817	0.3817	0.1958	0.4976	68.15	-14.4	14.2	7761.83	8764.81	6435.19	5504	0.018	0.0182	534.52	122.98	247.22	553.8				29.5277	88.1	85	91.9	95.4	83.8	86	91.4	92.2	78.9	40.4	85.1	82.8	82.5	86.3	96.7	78.6	1.4	3.6			
202	2019-04-01T12:04:17	0.3327	0.3794	0.1932	0.4958	67.97	-15.51	12.71	7082.24	8076.75	6130.48	0.338	0.3817	0.3817	0.1958	0.4976	68.15	-14.4	14.19	7771.62	8776.29	6444.63	5504	0.018	0.0183	534.52	123.12	247.27	553.8				29.5626	88.1	85	91.9	95.4	83.8	85.9	91.4	92.2	78.8	40.4	85.2	82.7	82.5	86.3	96.7	78.6	1.4	3.6			
203	2019-04-01T12:04:47	0.3326	0.3793	0.1932	0.4957	67.97	-15.51	12.67	7034.39	8021.98	6094.99	0.3379	0.3816	0.3816	0.1958	0.4975	68.14	-14.4	14.15	7719.25	8717.14	6407.7	5508	0.018	0.0182	534.52	122.36	247.27	553.7				29.3618	88.1	85	91.9	95.4	83.8	86	91.4	92.2	78.9	40.4	85.2	82.7	82.5	86.3	96.7	78.6	1.4	3.6			
204	2019-04-01T12:05:17	0.3327	0.3793	0.1932	0.4957	67.97	-15.49	12.69	7042	8029.54	6097.31	0.338	0.3816	0.3816	0.1958	0.4975	68.14	-14.38	14.17	7727.53	8725.07	6410.39	5505	0.018	0.0182	534.52	122.33	247.43	553.8				29.404	88.1	85	91.9	95.4	83.8	86	91.4	92.2	78.9	40.4	85.2	82.7	82.5	86.3	96.7	78.6	1.4	3.6			
205	2019-04-01T12:05:47	0.3325	0.3792	0.1932	0.4957	67.96	-15.49	12.64	7022.33	8007.14	6087.99	0.3379	0.3815	0.3815	0.1958	0.4974	68.13	-14.39	14.11	7706.03	8701.21	6400.81	5509	0.018	0.0182	534.52	122.02	247.24	553.7				29.3215	88.1	85	92	95.4	83.8	86	91.5	92.2	78.9	40.4	85.2	82.8	82.5	86.4	96.7	78.7	1.4	3.6			
206	2019-04-01T12:06:17	0.3327	0.3794	0.1932	0.4958	67.98	-15.49	12.73	7035.29	8021.9	6086.45	0.3381	0.3817	0.3817	0.1959	0.4976	68.15	-14.38	14.2	7720.1	8716.46	6398.66	5502	0.018	0.0182	534.52	122.17	247.32	553.9				29.3751	88.1	85	91.9	95.4	83.8	85.9	91.4	92.2	78.8	40.3	85.1	82.7	82.5	86.3	96.7	78.6	1.4	3.6			
207	2019-04-01T12:06:47	0.3329	0.3795	0.1933	0.4958	67.98	-15.47	12.78	7062.33	8050.98	6102.05	0.3382	0.3818	0.3818	0.1959	0.4976	68.15	-14.35	14.25	7749.65	8747.48	6415.17	5496	0.018	0.0182	534.52	122.63	247.18	554				29.4559	88.1	85	91.9	95.4	83.8	85.9	91.4	92.2	78.8	40.3	85.1	82.7	82.5	86.3	96.7	78.6	1.4	3.6			
208	2019-04-01T12:07:17	0.3329	0.3794	0.1933	0.4958	67.98	-15.47	12.76	7023.3	8006.26	6070.3	0.3382	0.3817	0.3817	0.1959	0.4976	68.15	-14.35	14.23	7706.78	8699.12	6381.87	5498	0.018	0.0182	534.52	121.92	247.14	554				29.3073	88.1	85	92	95.4	83.8	86	91.5	92.2	78.9	40.4	85.2	82.8	82.5	86.4	96.7	78.6	1.4	3.6			
209	2019-04-01T12:07:47	0.3329	0.3795	0.1933	0.4958	67.98	-15.47	12.77	7024.74	8008.08	6070.55	0.3382	0.3818	0.3818	0.1959	0.4976	68.15	-14.35	14.24	7708.41	8700.9	6382.01	5497	0.018	0.0182	534.52	121.95	247.2	554				29.3073	88.1	85	91.9	95.4	83.8	85.9	91.4	92.2	78.8	40.3	85.1	82.7	82.5	86.3	96.7	78.6	1.4	3.6			
210	2019-04-01T12:08:17	0.3327	0.3793	0.1933	0.4957	67.97	-15.45	12.69	6988.82	7966.39	6049.87	0.3381	0.3816	0.3816	0.1959	0.4975	68.14	-14.35	14.16	7669.03	8656.26	6360.62	5502	0.018	0.0182	534.52	121.31	247.46	553.8				29.1673	88.1	85	92	95.4	83.8	86	91.5	92.2	78.9	40.4	85.2	82.8	82.5	86.4	96.7	78.6	1.4	3.6			
211	2019-04-01T12:08:47	0.3326	0.3792	0.1933	0.4957	67.96	-15.46	12.66	6939.3	7910.4	6011.7	0.338	0.3815	0.3815	0.1959	0.4975	68.13	-14.36	14.13	7614.77	8595.74	6320.75	5505	0.018	0.0182	534.52	120.47	247.32	553.8				28.9646	88.1	85	92	95.4	83.8	86	91.5	92.2	78.9	40.4	85.2	82.7	82.5	86.4	96.7	78.7	1.4	3.6			
212	2019-04-01T12:09:17	0.3327	0.3792	0.1933	0.4957	67.96	-15.46	12.68	6929.61	7899.3	6000.15	0.338	0.3815	0.3815	0.1959	0.4975	68.13	-14.35	14.15	7604.24	8583.37	6308.92	5504	0.018	0.0182	534.52	120.36	247.36	553.8				28.9293	88.1	85	92	95.4	83.8	86	91.4	92.2	78.9	40.4	85.1	82.7	82.5	86.3	96.7	78.6	1.4	3.6			
213	2019-04-01T12:09:47	0.3327	0.3792	0.1933	0.4957	67.96	-15.44	12.69	6932.9	7901.9	6001.31	0.3381	0.3815	0.3815	0.1959	0.4975	68.13	-14.34	14.16	7607.68	8586.18	6309.82	5502	0.018	0.0182	534.52	120.35	247.47	553.9				28.9433	88.1	85	92	95.4	83.8	86	91.5	92.2	78.9	40.4	85.2	82.7	82.5	86.4	96.7	78.7	1.4	3.6			
