;GL_SpectroSoft	3.1.07
;SPX	6.4.2(0.7.2)
Pos	Name	x2	y2	u2'	v2'	L2	a2	b2	X2	Y2	Z2	x10	y10	y10	u10'	v10'	L10	a10	b10	X10	Y10	Z10	CCT	ChErr	Duv	ColPeak	ColPeakVal	Lambda2	ColDom	LumInt	LumEff	Purity	Radiometric	Ra	R1	R2	R3	R4	R5	R6	R7	R8	R9	R10	R11	R12	R13	R14	R15	Mivis	Miuv	Binning	Brightness	Pass
193	2019-03-28T11:01:32	0.2289	0.3012	0.1487	0.4403	61.75	-29.31	-21.44	274.96	361.82	564.63	0.2334	0.3117	0.3117	0.1488	0.4471	62.65	-31.16	-18.22	309.38	413.14	603.08	16439	0.037	0.0386	476.85	9.46	144.8	487.7				1.4154	69.6	57.1	78.3	82	57.1	66.1	78.3	83.6	54.5	0	63.2	51.3	69.4	60	87.2	47.7	3.6	5.9			
194	2019-03-28T11:02:02	0.2288	0.3011	0.1487	0.4402	61.75	-29.29	-21.47	274.59	361.3	564.2	0.2333	0.3116	0.3116	0.1488	0.4471	62.64	-31.14	-18.26	308.97	412.55	602.66	16439	0.037	0.0386	476.85	9.44	144.82	487.7				1.414	69.6	57.1	78.3	82	57.1	66.1	78.3	83.6	54.5	0	63.2	51.3	69.4	60	87.2	47.7	3.6	5.9			
195	2019-03-28T11:02:32	0.2287	0.3011	0.1486	0.4402	61.75	-29.32	-21.48	272.65	358.85	560.47	0.2333	0.3116	0.3116	0.1488	0.4471	62.64	-31.17	-18.26	306.8	409.77	598.66	16439	0.037	0.0386	476.85	9.38	144.87	487.7				1.4036	69.6	57	78.3	82	57	66	78.3	83.5	54.4	0	63.1	51.2	69.4	60	87.2	47.6	3.6	6			
196	2019-03-28T11:03:02	0.2286	0.3008	0.1486	0.44	61.73	-29.3	-21.55	273.49	359.89	562.93	0.2331	0.3113	0.3113	0.1487	0.4469	62.62	-31.16	-18.33	307.75	411.01	601.35	16607	0.037	0.0386	476.85	9.42	144.89	487.6				1.4099	69.6	57.1	78.2	82.1	57.1	66.1	78.3	83.6	54.6	0	63	51.3	69.3	60	87.2	47.7	3.6	5.9			
197	2019-03-28T11:03:32	0.2285	0.3008	0.1486	0.44	61.72	-29.31	-21.57	270.08	355.46	556.28	0.233	0.3113	0.3113	0.1487	0.4469	62.62	-31.17	-18.36	303.92	405.97	594.26	16607	0.037	0.0386	476.85	9.31	144.93	487.6				1.3928	69.6	57	78.2	82	57.1	66	78.3	83.6	54.5	0	63	51.2	69.3	59.9	87.2	47.6	3.6	5.9			
198	2019-03-28T11:04:02	0.2285	0.3007	0.1486	0.44	61.72	-29.32	-21.59	266.19	350.37	548.48	0.233	0.3113	0.3113	0.1487	0.4468	62.61	-31.18	-18.37	299.55	400.16	585.93	16607	0.037	0.0386	476.85	9.17	145	487.6				1.373	69.6	57	78.2	82	57.1	66	78.3	83.6	54.5	0	63	51.2	69.3	59.9	87.2	47.6	3.6	5.9			
199	2019-03-28T11:04:32	0.2282	0.3005	0.1485	0.4398	61.7	-29.35	-21.67	262.75	345.96	542.5	0.2328	0.3111	0.3111	0.1486	0.4467	62.6	-31.21	-18.45	295.71	395.19	579.59	16607	0.037	0.0387	476.85	9.07	144.84	487.6				1.3557	69.5	56.8	78.2	81.9	56.9	65.9	78.2	83.5	54.3	0	62.9	51	69.3	59.8	87.1	47.4	3.6	5.9			
200	2019-03-28T11:05:02	0.2282	0.3004	0.1485	0.4397	61.69	-29.3	-21.71	260.14	342.39	537.31	0.2327	0.3109	0.3109	0.1486	0.4466	62.58	-31.17	-18.49	292.76	391.12	574.07	16607	0.037	0.0387	476.85	8.97	144.96	487.6				1.343	69.5	56.8	78.2	81.9	56.9	65.9	78.2	83.5	54.3	0	63	51	69.4	59.8	87.1	47.5	3.6	6			
201	2019-03-28T11:05:32	0.2281	0.3002	0.1485	0.4396	61.67	-29.29	-21.77	256.74	337.89	530.96	0.2326	0.3107	0.3107	0.1485	0.4465	62.57	-31.17	-18.55	288.94	386.02	567.31	16639	0.037	0.0387	476.85	8.87	144.89	487.6				1.3261	69.5	56.8	78.2	81.8	56.9	65.9	78.2	83.5	54.3	0	63	51	69.4	59.8	87.1	47.4	3.6	5.9			
202	2019-03-28T11:06:02	0.2281	0.3002	0.1485	0.4396	61.67	-29.27	-21.78	252.36	332.06	521.89	0.2326	0.3107	0.3107	0.1486	0.4465	62.57	-31.15	-18.56	284.01	379.36	557.65	16639	0.037	0.0386	476.85	8.71	144.98	487.6				1.3038	69.5	56.8	78.2	81.9	56.9	65.9	78.2	83.6	54.4	0	63	51	69.4	59.8	87.1	47.5	3.6	6			
203	2019-03-28T11:06:32	0.2279	0.3	0.1484	0.4394	61.65	-29.27	-21.85	250.95	330.23	519.74	0.2324	0.3105	0.3105	0.1485	0.4463	62.55	-31.16	-18.62	282.43	377.32	555.37	16708	0.037	0.0387	476.85	8.67	144.85	487.6				1.2973	69.5	56.8	78.2	81.8	56.9	65.9	78.2	83.5	54.3	0	63	51	69.4	59.8	87.1	47.5	3.6	5.9			
204	2019-03-28T11:07:02	0.228	0.3001	0.1484	0.4395	61.66	-29.29	-21.82	247.84	326.2	513.1	0.2325	0.3106	0.3106	0.1485	0.4464	62.56	-31.18	-18.6	278.93	372.69	548.26	16681	0.037	0.0387	476.85	8.56	144.93	487.6				1.2804	69.4	56.8	78.1	81.9	56.9	65.9	78.2	83.5	54.3	0	62.9	50.9	69.4	59.7	87.1	47.4	3.6	6			
205	2019-03-28T11:07:34	0.2278	0.2996	0.1484	0.4392	61.62	-29.19	-21.95	237.93	312.9	493.54	0.2323	0.3102	0.3102	0.1485	0.4461	62.52	-31.1	-18.73	267.78	357.57	527.44	16772	0.037	0.0386	476.85	8.23	144.91	487.5				1.2302	69.5	56.8	78.2	81.8	56.9	65.9	78.2	83.5	54.3	0	63	51	69.5	59.8	87.1	47.5	3.6	6			
206	2019-03-28T11:08:03	0.2277	0.2988	0.1486	0.4387	61.55	-28.94	-22.16	215.53	282.8	448.03	0.2322	0.3094	0.3094	0.1486	0.4456	62.46	-30.88	-18.94	242.55	323.25	478.95	16994	0.037	0.0383	476.85	7.45	145.07	487.4				1.1156	69.7	57.1	78.3	82	57.2	66.2	78.4	83.7	54.7	0	63.2	51.3	69.7	60.1	87.2	47.8	3.6	6			
207	2019-03-28T11:08:33	0.2278	0.2979	0.1489	0.4381	61.47	-28.57	-22.42	182.78	239.03	380.7	0.2321	0.3084	0.3084	0.1489	0.445	62.37	-30.53	-19.21	205.68	273.28	407.17	17284	0.036	0.0379	476.85	6.31	145.4	487.3				0.9458	70	57.6	78.5	82.2	57.6	66.5	78.6	83.9	55.2	0	63.5	51.8	69.9	60.5	87.3	48.3	3.6	6			
208	2019-03-28T11:09:04	0.2283	0.2967	0.1496	0.4375	61.37	-27.9	-22.65	146.8	190.8	305.45	0.2325	0.3072	0.3072	0.1495	0.4444	62.27	-29.91	-19.48	165.12	218.15	326.89	17284	0.035	0.0371	476.85	5.05	145.83	487.1				0.7587	70.6	58.4	79	82.4	58.4	67.2	79.2	84.1	55.9	0	64.5	52.7	70.7	61.3	87.5	49.3	3.5	6			
209	2019-03-28T11:09:35	0.2287	0.2947	0.1505	0.4363	61.19	-26.93	-23.14	113.9	146.72	237.3	0.2328	0.3051	0.3051	0.1503	0.4432	62.09	-29.01	-19.99	128.05	167.8	254.2	17691	0.034	0.036	476.85	3.9	146.41	486.8				0.588	71.4	59.7	79.7	82.9	59.5	68.2	79.9	84.5	57.2	0	65.6	54.1	71.5	62.5	87.8	50.7	3.5	6			
210	2019-03-28T11:10:06	0.2288	0.2916	0.1515	0.4344	60.92	-25.75	-23.92	91.25	116.29	191.25	0.2326	0.302	0.302	0.1511	0.4413	61.82	-27.93	-20.81	102.54	133.09	205.13	18518	0.033	0.0347	476.85	3.12	146.65	486.4				0.4713	72.4	61.1	80.5	83.4	60.8	69.3	80.7	85	58.6	0	66.8	55.6	72.5	63.8	88.3	52.4	3.4	6			
211	2019-03-28T11:10:37	0.2287	0.2901	0.1519	0.4334	60.79	-25.21	-24.33	84.34	106.98	177.46	0.2324	0.3004	0.3004	0.1514	0.4404	61.69	-27.46	-21.23	94.76	122.49	190.45	19051	0.032	0.0341	476.85	2.89	146.91	486.2				0.4357	72.9	61.7	80.8	83.7	61.4	69.8	81	85.3	59.3	0	67.2	56.3	72.9	64.4	88.5	53.1	3.4	6.1		KZ	
212	2019-03-28T11:11:07	0.2287	0.2901	0.1519	0.4334	60.79	-25.21	-24.33	84.06	106.6	176.82	0.2325	0.3004	0.3004	0.1514	0.4404	61.69	-27.45	-21.23	94.44	122.06	189.76	19051	0.032	0.0341	476.85	2.88	147.01	486.2				0.4342	72.9	61.7	80.8	83.7	61.4	69.8	81	85.3	59.3	0	67.2	56.3	72.9	64.4	88.5	53.1	3.4	6.1		KZ	
213	2019-03-28T11:11:37	0.2288	0.2902	0.1519	0.4335	60.8	-25.23	-24.29	84.44	107.11	177.52	0.2325	0.3006	0.3006	0.1514	0.4404	61.7	-27.47	-21.19	94.87	122.63	190.51	19051	0.032	0.0341	476.85	2.89	146.82	486.2				0.4361	72.9	61.7	80.7	83.8	61.5	69.8	81	85.3	59.3	0	67.2	56.3	72.9	64.4	88.5	53.1	3.4	6.1		KZ	
214	2019-03-28T11:12:07	0.2289	0.2904	0.1519	0.4336	60.81	-25.23	-24.23	84.54	107.23	177.53	0.2327	0.3007	0.3007	0.1515	0.4405	61.71	-27.46	-21.14	94.98	122.76	190.51	18707	0.032	0.0341	476.85	2.89	147.06	486.3				0.4365	72.8	61.6	80.8	83.6	61.3	69.8	81	85.2	59.1	0	67.4	56.2	73	64.4	88.4	53.1	3.4	6.1		KZ	
215	2019-03-28T11:12:37	0.2291	0.2905	0.152	0.4337	60.83	-25.22	-24.18	84.92	107.69	178.11	0.2328	0.3008	0.3008	0.1516	0.4406	61.72	-27.44	-21.09	95.4	123.27	191.13	18639	0.032	0.034	476.85	2.9	147.15	486.3				0.4382	72.8	61.7	80.8	83.6	61.4	69.8	81.1	85.2	59.1	0	67.4	56.2	73	64.4	88.4	53.1	3.4	6.1		KZ	
216	2019-03-28T11:13:07	0.2292	0.2908	0.152	0.4339	60.85	-25.27	-24.09	86	109.12	180.11	0.2329	0.3011	0.3011	0.1516	0.4408	61.75	-27.48	-21	96.62	124.89	193.27	18579	0.032	0.0341	476.85	2.94	147.08	486.3				0.4437	72.8	61.7	80.8	83.6	61.4	69.8	81.1	85.2	59.1	0	67.4	56.2	73	64.4	88.4	53.1	3.4	6		KZ	
217	2019-03-28T11:13:37	0.2293	0.291	0.152	0.4341	60.87	-25.32	-24.04	86.47	109.75	180.95	0.233	0.3013	0.3013	0.1516	0.4409	61.76	-27.51	-20.95	97.14	125.6	194.15	18518	0.032	0.0341	476.85	2.95	147.23	486.3				0.4459	72.8	61.6	80.8	83.6	61.3	69.8	81	85.2	59.1	0	67.3	56.2	72.9	64.4	88.4	53	3.4	6		KZ	
218	2019-03-28T11:14:07	0.2294	0.2913	0.152	0.4343	60.89	-25.34	-23.94	87.1	110.57	181.95	0.2332	0.3015	0.3015	0.1516	0.4411	61.79	-27.52	-20.86	97.85	126.52	195.21	18375	0.032	0.0341	476.85	2.96	147.36	486.3				0.4489	72.8	61.7	80.8	83.6	61.3	69.7	81	85.1	59	0	67.4	56.2	73	64.4	88.4	53	3.4	6		KZ	
219	2019-03-28T11:14:37	0.2297	0.2917	0.1521	0.4346	60.93	-25.39	-23.81	88.02	111.78	183.45	0.2335	0.3019	0.3019	0.1517	0.4414	61.82	-27.56	-20.73	98.88	127.88	196.8	18090	0.032	0.0341	476.85	2.99	147.37	486.4				0.4531	72.7	61.6	80.8	83.5	61.3	69.7	81	85.1	58.9	0	67.5	56.1	73	64.4	88.3	53	3.4	6		KZ	
220	2019-03-28T11:15:07	0.2298	0.2919	0.1521	0.4347	60.95	-25.45	-23.73	89.03	113.12	185.33	0.2336	0.3022	0.3022	0.1517	0.4416	61.84	-27.6	-20.65	100.02	129.39	198.8	17908	0.032	0.0342	476.85	3.03	147.31	486.4				0.4581	72.7	61.5	80.8	83.4	61.2	69.6	81	85	58.8	0	67.5	56	73	64.3	88.3	52.9	3.4	6			
221	2019-03-28T11:15:37	0.2299	0.2923	0.1521	0.435	60.99	-25.52	-23.61	89.94	114.35	186.88	0.2338	0.3025	0.3025	0.1517	0.4418	61.87	-27.66	-20.54	101.04	130.78	200.44	17829	0.032	0.0342	476.85	3.05	147.45	486.5				0.4627	72.7	61.5	80.8	83.4	61.2	69.6	81	85	58.8	0	67.4	56	72.9	64.3	88.3	52.8	3.4	6			
222	2019-03-28T11:16:07	0.23	0.2927	0.1521	0.4352	61.02	-25.59	-23.52	90.73	115.42	188.24	0.2339	0.3029	0.3029	0.1517	0.442	61.9	-27.71	-20.44	101.93	131.98	201.88	17775	0.032	0.0343	476.85	3.08	147.45	486.5				0.4662	72.6	61.5	80.7	83.5	61.1	69.6	81	85	58.7	0	67.3	56	72.8	64.2	88.3	52.8	3.4	6			
223	2019-03-28T11:16:37	0.2302	0.293	0.1521	0.4355	61.05	-25.66	-23.4	91.77	116.8	190.05	0.2341	0.3032	0.3032	0.1517	0.4423	61.93	-27.77	-20.33	103.09	133.54	203.8	17705	0.032	0.0343	476.85	3.11	147.44	486.5				0.4716	72.7	61.5	80.7	83.5	61.2	69.6	80.9	85	58.8	0	67.3	56	72.8	64.2	88.3	52.8	3.4	6			
224	2019-03-28T11:17:07	0.2303	0.2932	0.1521	0.4356	61.06	-25.68	-23.34	92.48	117.73	191.32	0.2342	0.3034	0.3034	0.1518	0.4424	61.95	-27.78	-20.27	103.89	134.59	205.15	17666	0.032	0.0344	476.85	3.13	147.49	486.6				0.475	72.7	61.5	80.7	83.5	61.2	69.6	80.9	85	58.7	0	67.3	56	72.8	64.2	88.3	52.8	3.4	6			
225	2019-03-28T11:17:37	0.2305	0.2936	0.1521	0.4358	61.09	-25.74	-23.24	93.4	118.96	192.89	0.2344	0.3037	0.3037	0.1518	0.4426	61.97	-27.82	-20.17	104.92	135.98	206.82	17346	0.032	0.0344	476.85	3.16	147.58	486.6				0.4795	72.5	61.4	80.7	83.3	61	69.5	80.9	84.9	58.5	0	67.4	55.8	72.8	64.2	88.2	52.6	3.4	6			
226	2019-03-28T11:18:06	0.2306	0.2938	0.1521	0.436	61.11	-25.75	-23.16	93.73	119.39	193.29	0.2345	0.3039	0.3039	0.1518	0.4427	61.99	-27.83	-20.1	105.29	136.45	207.23	17346	0.032	0.0344	476.85	3.17	147.62	486.6				0.4811	72.6	61.4	80.8	83.4	61.1	69.5	80.9	85	58.6	0	67.4	55.9	72.8	64.2	88.3	52.7	3.4	6			
227	2019-03-28T11:18:37	0.2307	0.2942	0.1521	0.4363	61.15	-25.88	-23.05	93.18	118.82	191.92	0.2346	0.3043	0.3043	0.1518	0.443	62.02	-27.94	-19.99	104.67	135.78	205.73	17284	0.033	0.0345	476.85	3.15	147.56	486.7				0.4775	72.5	61.3	80.7	83.4	61	69.4	80.9	84.9	58.5	0	67.2	55.8	72.7	64.1	88.3	52.6	3.4	6			
228	2019-03-28T11:19:07	0.2307	0.2942	0.152	0.4363	61.15	-25.91	-23.04	91.49	116.69	188.46	0.2346	0.3043	0.3043	0.1518	0.443	62.03	-27.96	-19.98	102.78	133.35	202.03	17284	0.033	0.0346	476.85	3.09	147.76	486.7				0.4691	72.5	61.3	80.6	83.4	61	69.4	80.8	84.9	58.5	0	67.2	55.8	72.6	64.1	88.3	52.5	3.4	6			
229	2019-03-28T11:19:37	0.2305	0.2942	0.1519	0.4363	61.15	-25.97	-23.06	89.32	113.99	184.13	0.2345	0.3043	0.3043	0.1517	0.443	62.03	-28.01	-19.99	100.35	130.26	197.39	17284	0.033	0.0346	476.85	3.02	147.56	486.7				0.4583	72.4	61.1	80.6	83.4	60.8	69.3	80.8	84.9	58.3	0	67.1	55.6	72.6	63.9	88.2	52.3	3.4	6			
230	2019-03-28T11:20:07	0.2307	0.2946	0.1519	0.4365	61.19	-26.05	-22.94	88.87	113.5	182.89	0.2346	0.3047	0.3047	0.1517	0.4432	62.06	-28.08	-19.88	99.85	129.68	196.05	17284	0.033	0.0347	476.85	3	147.7	486.7				0.4556	72.4	61.1	80.5	83.5	60.9	69.3	80.7	84.9	58.4	0	66.9	55.7	72.4	63.9	88.3	52.3	3.4	6			
231	2019-03-28T11:20:37	0.2302	0.2939	0.1518	0.4361	61.13	-26	-23.16	85.75	109.48	177.23	0.2341	0.3041	0.3041	0.1515	0.4428	62.01	-28.06	-20.09	96.35	125.13	190	17346	0.033	0.0347	476.85	2.9	147.63	486.7				0.4399	72.3	61	80.5	83.3	60.7	69.1	80.7	84.8	58.1	0	66.9	55.4	72.5	63.8	88.2	52.1	3.4	6		KZ	
232	2019-03-28T11:21:08	0.2282	0.2909	0.1513	0.4339	60.86	-25.76	-24.17	77.68	99.04	163.7	0.232	0.3013	0.3013	0.1509	0.4408	61.76	-27.95	-21.06	87.32	113.38	175.63	19051	0.033	0.0348	476.85	2.67	146.97	486.4				0.4013	72.3	60.8	80.2	83.6	60.7	69.1	80.5	85.1	58.4	0	66.2	55.4	72.2	63.5	88.3	52.1	3.5	6.1		KZ	
233	2019-03-28T11:21:38	0.228	0.2906	0.1512	0.4336	60.83	-25.7	-24.28	76.72	97.76	161.97	0.2318	0.3009	0.3009	0.1509	0.4406	61.73	-27.9	-21.17	86.24	111.94	173.8	19098	0.033	0.0347	476.85	2.64	146.98	486.3				0.3966	72.3	60.8	80.3	83.5	60.7	69.1	80.6	85	58.4	0	66.4	55.4	72.3	63.5	88.3	52.1	3.5	6.1		KZ	
234	2019-03-28T11:22:08	0.2279	0.2903	0.1512	0.4334	60.81	-25.67	-24.37	75.93	96.73	160.55	0.2317	0.3007	0.3007	0.1508	0.4404	61.71	-27.88	-21.25	85.36	110.78	172.28	19098	0.033	0.0347	476.85	2.61	146.93	486.3				0.3927	72.2	60.7	80.3	83.4	60.6	69.1	80.5	85	58.3	0	66.4	55.2	72.4	63.5	88.2	52	3.5	6.1		KY	
235	2019-03-28T11:22:38	0.2278	0.2904	0.1512	0.4335	60.82	-25.72	-24.34	76.4	97.37	161.54	0.2317	0.3008	0.3008	0.1508	0.4405	61.72	-27.92	-21.23	85.89	111.51	173.34	19098	0.033	0.0348	476.85	2.63	146.8	486.3				0.3946	72.2	60.6	80.2	83.4	60.5	69	80.5	85	58.2	0	66.3	55.1	72.3	63.4	88.2	51.9	3.5	6.1		KZ	
236	2019-03-28T11:23:08	0.2283	0.2907	0.1514	0.4338	60.84	-25.64	-24.21	78.25	99.64	164.85	0.2321	0.3011	0.3011	0.151	0.4407	61.75	-27.83	-21.1	87.95	114.08	176.89	19051	0.033	0.0346	476.85	2.69	147.03	486.3				0.4043	72.4	61	80.4	83.6	60.8	69.3	80.6	85.1	58.6	0	66.5	55.6	72.4	63.7	88.4	52.3	3.5	6.1		KZ	
237	2019-03-28T11:23:38	0.2288	0.2915	0.1515	0.4343	60.91	-25.71	-23.96	80.76	102.88	169.34	0.2326	0.3018	0.3018	0.1512	0.4412	61.81	-27.87	-20.86	90.76	117.74	181.66	18518	0.033	0.0346	476.85	2.76	147.05	486.4				0.416	72.4	60.9	80.4	83.5	60.7	69.2	80.7	85	58.4	0	66.6	55.5	72.5	63.7	88.3	52.2	3.4	6.1		KZ	
238	2019-03-28T11:24:08	0.229	0.2917	0.1516	0.4345	60.93	-25.71	-23.89	82.41	104.99	172.53	0.2328	0.302	0.302	0.1512	0.4413	61.82	-27.86	-20.79	92.62	120.14	185.08	18483	0.033	0.0346	476.85	2.82	147.16	486.4				0.4245	72.4	61	80.4	83.5	60.8	69.3	80.7	85	58.5	0	66.7	55.6	72.5	63.8	88.3	52.3	3.4	6.1		KZ	
239	2019-03-28T11:24:38	0.229	0.2917	0.1516	0.4345	60.93	-25.68	-23.88	83.44	106.27	174.62	0.2329	0.302	0.302	0.1513	0.4413	61.82	-27.84	-20.78	93.77	121.6	187.32	18375	0.033	0.0346	476.85	2.85	147.09	486.4				0.4297	72.4	61.1	80.5	83.5	60.8	69.3	80.7	85	58.5	0	66.8	55.6	72.6	63.8	88.3	52.3	3.4	6.1		KZ	
240	2019-03-28T11:25:07	0.2299	0.2929	0.1519	0.4354	61.04	-25.74	-23.46	86.93	110.75	180.41	0.2338	0.3031	0.3031	0.1516	0.4422	61.92	-27.85	-20.39	97.67	126.63	193.47	17742	0.033	0.0345	476.85	2.95	147.49	486.5				0.4466	72.5	61.2	80.6	83.4	60.9	69.4	80.8	84.9	58.5	0	67.1	55.7	72.7	64	88.2	52.5	3.4	6		KZ	
241	2019-03-28T11:25:38	0.2291	0.2916	0.1517	0.4345	60.93	-25.65	-23.88	83.31	106.07	174.31	0.2329	0.3019	0.3019	0.1513	0.4413	61.82	-27.8	-20.79	93.63	121.38	187	18375	0.033	0.0345	476.85	2.84	147.27	486.4				0.4292	72.5	61.1	80.5	83.5	60.9	69.4	80.8	85	58.6	0	66.9	55.7	72.6	63.9	88.3	52.4	3.4	6.1		KZ	
242	2019-03-28T11:26:08	0.2308	0.2941	0.1521	0.4363	61.15	-25.82	-23.05	89.16	113.63	183.52	0.2347	0.3042	0.3042	0.1519	0.443	62.02	-27.87	-19.99	100.16	129.84	196.75	17284	0.033	0.0344	476.85	3.01	147.79	486.7				0.4568	72.6	61.4	80.7	83.5	61.1	69.5	80.9	85	58.6	0	67.3	56	72.7	64.2	88.3	52.7	3.3	6			
243	2019-03-28T11:26:38	0.231	0.2944	0.1522	0.4364	61.16	-25.81	-22.97	88.66	112.98	182.17	0.2349	0.3045	0.3045	0.152	0.4431	62.04	-27.85	-19.91	99.6	129.08	195.3	17284	0.033	0.0344	476.85	2.99	147.97	486.7				0.454	72.7	61.6	80.7	83.7	61.3	69.6	80.9	85.1	58.8	0	67.3	56.2	72.7	64.3	88.4	52.8	3.3	6			
244	2019-03-28T11:27:08	0.2305	0.2935	0.1522	0.4358	61.09	-25.69	-23.25	86.19	109.73	177.96	0.2344	0.3036	0.3036	0.1519	0.4425	61.96	-27.77	-20.19	96.83	125.42	190.83	17346	0.032	0.0343	476.85	2.91	147.88	486.6				0.442	72.6	61.4	80.8	83.4	61.1	69.5	80.9	84.9	58.6	0	67.4	55.9	72.9	64.2	88.2	52.7	3.4	6		KZ	
245	2019-03-28T11:27:38	0.2294	0.2918	0.1519	0.4346	60.94	-25.55	-23.81	82.23	104.59	171.64	0.2332	0.302	0.302	0.1515	0.4414	61.83	-27.7	-20.73	92.4	119.66	184.13	18151	0.032	0.0343	476.85	2.8	147.46	486.4				0.4233	72.5	61.3	80.6	83.4	61	69.5	80.9	85	58.6	0	67.1	55.8	72.8	64.1	88.3	52.6	3.4	6		KZ	
246	2019-03-28T11:28:08	0.2296	0.292	0.1519	0.4348	60.96	-25.55	-23.73	83.21	105.83	173.39	0.2334	0.3022	0.3022	0.1516	0.4416	61.85	-27.69	-20.65	93.49	121.06	185.99	18073	0.032	0.0343	476.85	2.83	147.48	486.4				0.4283	72.6	61.4	80.7	83.5	61.1	69.5	80.9	85	58.7	0	67.2	55.9	72.8	64.2	88.3	52.7	3.4	6		KZ	
247	2019-03-28T11:28:38	0.2298	0.2923	0.152	0.435	60.99	-25.58	-23.63	84.11	107	174.9	0.2336	0.3025	0.3025	0.1516	0.4418	61.87	-27.71	-20.55	94.5	122.37	187.61	17863	0.032	0.0343	476.85	2.85	147.47	486.5				0.4324	72.6	61.4	80.7	83.4	61.1	69.5	80.9	85	58.6	0	67.3	55.9	72.9	64.2	88.3	52.6	3.4	6		KZ	
248	2019-03-28T11:29:08	0.2303	0.2929	0.1521	0.4354	61.04	-25.61	-23.42	85.05	108.2	176.11	0.2341	0.3031	0.3031	0.1518	0.4422	61.92	-27.71	-20.35	95.55	123.71	188.88	17713	0.032	0.0343	476.85	2.88	147.63	486.5				0.4365	72.7	61.5	80.8	83.6	61.2	69.6	81	85.1	58.8	0	67.3	56.1	72.8	64.3	88.4	52.8	3.4	6		KZ	
249	2019-03-28T11:29:38	0.2304	0.2931	0.1522	0.4356	61.05	-25.61	-23.36	85.15	108.33	176.1	0.2343	0.3033	0.3033	0.1519	0.4423	61.93	-27.7	-20.3	95.66	123.84	188.86	17666	0.032	0.0343	476.85	2.88	147.76	486.5				0.437	72.7	61.6	80.8	83.6	61.3	69.6	81	85.1	58.8	0	67.4	56.1	72.8	64.3	88.4	52.9	3.4	6		KZ	
250	2019-03-28T11:30:08	0.2295	0.2916	0.152	0.4345	60.92	-25.45	-23.86	81.15	103.12	169.37	0.2333	0.3018	0.3018	0.1516	0.4413	61.81	-27.61	-20.78	91.17	117.97	181.71	18162	0.032	0.0342	476.85	2.76	147.45	486.4				0.4177	72.6	61.4	80.7	83.5	61.1	69.6	81	85	58.7	0	67.3	56	72.9	64.2	88.3	52.7	3.4	6		KZ	
251	2019-03-28T11:30:38	0.2297	0.2919	0.152	0.4347	60.95	-25.46	-23.75	81.91	104.09	170.59	0.2335	0.3021	0.3021	0.1517	0.4415	61.84	-27.61	-20.68	92.02	119.06	183	18073	0.032	0.0342	476.85	2.78	147.53	486.4				0.4212	72.7	61.5	80.8	83.5	61.2	69.6	81	85.1	58.8	0	67.3	56.1	72.9	64.3	88.3	52.8	3.4	6		KZ	
252	2019-03-28T11:31:08	0.23	0.2922	0.1521	0.4349	60.98	-25.47	-23.64	83.05	105.53	172.55	0.2338	0.3024	0.3024	0.1518	0.4417	61.86	-27.6	-20.57	93.3	120.69	185.1	17841	0.032	0.0342	476.85	2.82	147.62	486.4				0.4269	72.7	61.5	80.8	83.5	61.2	69.6	81	85	58.8	0	67.4	56.1	73	64.3	88.3	52.8	3.4	6		KZ	
253	2019-03-28T11:31:38	0.2296	0.2916	0.1521	0.4345	60.92	-25.39	-23.84	81.41	103.38	169.74	0.2334	0.3018	0.3018	0.1517	0.4413	61.81	-27.54	-20.76	91.46	118.27	182.12	18151	0.032	0.0341	476.85	2.77	147.53	486.4				0.419	72.7	61.6	80.8	83.5	61.3	69.7	81	85.1	58.9	0	67.4	56.1	73	64.3	88.3	52.9	3.4	6		KZ	
254	2019-03-28T11:32:09	0.2296	0.2916	0.1521	0.4345	60.92	-25.38	-23.85	81.47	103.45	169.91	0.2334	0.3018	0.3018	0.1517	0.4413	61.81	-27.54	-20.77	91.53	118.36	182.3	18151	0.032	0.0341	476.85	2.77	147.51	486.4				0.4191	72.7	61.6	80.8	83.5	61.3	69.7	81	85.1	58.9	0	67.4	56.1	73	64.3	88.3	52.9	3.4	6		KZ	
255	2019-03-28T11:32:39	0.2298	0.2917	0.1521	0.4346	60.93	-25.36	-23.79	81.66	103.68	170.07	0.2335	0.3019	0.3019	0.1518	0.4414	61.82	-27.52	-20.72	91.74	118.59	182.47	18073	0.032	0.0341	476.85	2.77	147.54	486.4				0.42	72.8	61.6	80.8	83.5	61.3	69.7	81.1	85.1	58.9	0	67.5	56.2	73	64.4	88.4	53	3.4	6		KZ	
256	2019-03-28T11:33:08	0.2302	0.2921	0.1523	0.4349	60.97	-25.35	-23.64	83.38	105.83	173.06	0.2339	0.3023	0.3023	0.1519	0.4417	61.85	-27.49	-20.58	93.66	121.03	185.66	17829	0.032	0.034	476.85	2.83	147.61	486.4				0.4284	72.8	61.8	80.9	83.5	61.4	69.8	81.1	85.1	59	0	67.7	56.3	73.1	64.5	88.3	53.1	3.4	6		KZ	
